CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I42S1C6J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD CATOLICA SILVA HENRIQUEZ	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PEDAGOGIA EN HISTORIA Y GEOGRAFIA	Diurno	0	50	50	0	0	0	60	0	 212.190 	 2.121.900 	10	Educación	Acreditada
I42S1C7J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD CATOLICA SILVA HENRIQUEZ	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA	Diurno	0	50	50	0	0	0	135	0	 227.270 	 2.272.700 	10	Educación	Acreditada
I42S1C8J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD CATOLICA SILVA HENRIQUEZ	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	PEDAGOGIA EN INGLES	Diurno	0	50	50	0	0	0	60	0	 223.980 	 2.239.800 	10	Educación	Acreditada
I42S1C9J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD CATOLICA SILVA HENRIQUEZ	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	AUDITORIA	Vespertino	0	0	0	0	0	0	0	0	 -   	 -   	8	Administración y Comercio	No Acreditada
I430S10C134J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	80	15	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S10C134J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	60	20	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S10C135J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA	Diurno	0	0	0	0	0	0	80	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S10C138J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	0	0	0	0	0	0	60	20	 254.000 	 1.429.000 	5	Tecnología	No Acreditada
I430S10C138J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	25	20	 254.000 	 1.429.000 	5	Tecnología	No Acreditada
I430S10C140J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.455.000 	4	Tecnología	No Acreditada
I430S10C143J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TECNICO EN MANTENIMIENTO Y REPARACION DE MAQUINARIA PESADA	Diurno	0	0	0	0	0	0	0	0	 248.500 	 1.346.000 	4	Tecnología	No Acreditada
I430S10C153J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	0	0	0	0	0	0	0	0	 209.000 	 1.221.000 	4	Tecnología	No Acreditada
I430S10C153J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Vespertino	0	0	0	0	0	0	0	0	 209.000 	 1.221.000 	4	Tecnología	No Acreditada
I430S10C167J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION PROYECTOS ELECTRICOS	Diurno	0	0	0	0	0	0	25	0	 240.000 	 1.352.000 	4	Tecnología	No Acreditada
I430S10C167J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION PROYECTOS ELECTRICOS	Vespertino	0	0	0	0	0	0	25	0	 240.000 	 1.352.000 	4	Tecnología	No Acreditada
I430S10C175J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	0	0	0	0	0	0	40	0	 272.000 	 1.520.000 	4	Tecnología	No Acreditada
I430S10C175J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	0	0	0	0	0	0	50	0	 272.000 	 1.520.000 	4	Tecnología	No Acreditada
I430S10C176J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	0	0	0	0	0	0	15	0	 246.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C176J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	0	0	0	0	0	0	20	0	 246.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C18J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRONICA INDUSTRIAL	Diurno	0	0	0	0	0	0	30	0	 240.000 	 1.383.000 	4	Tecnología	No Acreditada
I430S10C18J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRONICA INDUSTRIAL	Vespertino	0	0	0	0	0	0	25	0	 240.000 	 1.383.000 	4	Tecnología	No Acreditada
I430S10C23J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S10C23J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S10C2J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	COMERCIO EXTERIOR	Vespertino	0	0	0	0	0	0	0	0	 246.000 	 1.291.000 	4	Administración y Comercio	No Acreditada
I430S10C42J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	0	0	0	0	0	0	30	0	 258.000 	 1.455.000 	5	Tecnología	No Acreditada
I430S10C42J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	0	0	0	0	0	0	25	0	 258.000 	 1.455.000 	5	Tecnología	No Acreditada
I430S10C43J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	0	0	0	0	0	0	30	0	 251.000 	 1.383.000 	4	Tecnología	No Acreditada
I430S10C43J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	0	0	0	0	0	0	50	0	 251.000 	 1.383.000 	4	Tecnología	No Acreditada
I430S10C44J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Vespertino	0	0	0	0	0	0	25	0	 192.000 	 992.000 	4	Arte y Arquitectura	No Acreditada
I430S10C45J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Vespertino	0	0	0	0	0	0	25	0	 214.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C46J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	EDIFICACION	Diurno	0	0	0	0	0	0	30	0	 240.000 	 1.394.000 	4	Tecnología	No Acreditada
I430S10C46J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	EDIFICACION	Vespertino	0	0	0	0	0	0	25	5	 240.000 	 1.394.000 	4	Tecnología	No Acreditada
I430S10C51J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	0	0	0	0	0	0	15	0	 246.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C51J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	0	0	0	0	0	0	20	0	 246.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C52J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	0	0	0	0	0	0	15	0	 246.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C52J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	0	0	0	0	0	0	20	0	 246.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S10C56J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	GAS E INSTALACIONES SANITARIAS	Vespertino	0	0	0	0	0	0	15	0	 192.000 	 1.056.000 	4	Tecnología	No Acreditada
I430S10C67J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	LOGISTICA	Vespertino	0	0	0	0	0	0	25	0	 252.000 	 1.291.000 	4	Administración y Comercio	No Acreditada
I430S10C78J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	0	0	0	0	0	0	25	0	 240.000 	 1.352.000 	5	Tecnología	No Acreditada
I430S10C78J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	0	0	0	0	0	0	25	0	 240.000 	 1.352.000 	5	Tecnología	No Acreditada
I430S10C89J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TECNOLOGIA EN ANALISIS QUIMICO	Diurno	0	0	0	0	0	0	30	0	 207.000 	 1.228.000 	5	Tecnología	No Acreditada
I430S10C89J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TECNOLOGIA EN ANALISIS QUIMICO	Vespertino	0	0	0	0	0	0	40	20	 207.000 	 1.228.000 	5	Tecnología	No Acreditada
I430S10C97J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	FABRICACION Y MONTAJE INDUSTRIAL	Diurno	0	0	0	0	0	0	25	0	 192.000 	 1.084.000 	4	Tecnología	No Acreditada
I430S10C97J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	FABRICACION Y MONTAJE INDUSTRIAL	Vespertino	0	0	0	0	0	0	25	0	 258.000 	 1.084.000 	4	Tecnología	No Acreditada
I430S12C10J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GESTION Y CONTROL DE CALIDAD	Diurno	0	0	0	0	0	0	25	0	 214.000 	 1.104.000 	4	Administración y Comercio	No Acreditada
I430S12C10J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GESTION Y CONTROL DE CALIDAD	Vespertino	0	0	0	0	0	0	48	0	 214.000 	 1.104.000 	4	Administración y Comercio	No Acreditada
I430S12C131J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Diurno	0	0	0	0	0	0	128	0	 306.000 	 1.743.000 	4	Administración y Comercio	No Acreditada
I430S12C131J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Vespertino	0	0	0	0	0	0	64	0	 306.000 	 1.743.000 	4	Administración y Comercio	No Acreditada
I430S12C134J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	0	0	0	0	0	0	120	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S12C134J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	0	0	0	0	0	0	144	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S12C138J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	0	0	0	0	0	0	90	0	 254.000 	 1.429.000 	5	Tecnología	No Acreditada
I430S12C138J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	93	0	 254.000 	 1.429.000 	5	Tecnología	No Acreditada
I430S12C140J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.455.000 	4	Tecnología	No Acreditada
I430S12C140J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.455.000 	4	Tecnología	No Acreditada
I430S12C153J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	0	0	0	0	0	0	28	0	 209.000 	 1.221.000 	4	Tecnología	No Acreditada
I430S12C153J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Vespertino	0	0	0	0	0	0	28	0	 209.000 	 1.221.000 	4	Tecnología	No Acreditada
I430S12C176J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	0	0	0	0	0	0	28	0	 259.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S12C176J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	0	0	0	0	0	0	36	0	 259.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S12C23J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Diurno	0	0	0	0	0	0	0	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S12C23J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Vespertino	0	0	0	0	0	0	0	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S12C34J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MANTENIMIENTO INDUSTRIAL	Diurno	0	0	0	0	0	0	23	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S12C34J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MANTENIMIENTO INDUSTRIAL	Vespertino	0	0	0	0	0	0	45	0	 258.000 	 1.453.000 	4	Tecnología	No Acreditada
I430S12C39J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Diurno	0	0	0	0	0	0	120	0	 230.000 	 1.333.000 	4	Salud	No Acreditada
I430S12C42J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	0	0	0	0	0	0	88	0	 258.000 	 1.455.000 	5	Tecnología	No Acreditada
I430S12C42J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	0	0	0	0	0	0	57	0	 258.000 	 1.455.000 	5	Tecnología	No Acreditada
I430S12C44J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Diurno	0	0	0	0	0	0	25	0	 192.000 	 992.000 	4	Arte y Arquitectura	No Acreditada
I430S12C44J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Vespertino	0	0	0	0	0	0	25	0	 192.000 	 992.000 	4	Arte y Arquitectura	No Acreditada
I430S12C45J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Diurno	0	0	0	0	0	0	23	0	 258.000 	 1.459.000 	4	Administración y Comercio	No Acreditada
I430S12C45J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Vespertino	0	0	0	0	0	0	32	0	 258.000 	 1.459.000 	4	Administración y Comercio	No Acreditada
I430S12C51J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	0	0	0	0	0	0	42	0	 259.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S12C51J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	0	0	0	0	0	0	39	0	 259.000 	 1.396.000 	4	Administración y Comercio	No Acreditada
I430S12C61J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	TOPOGRAFIA	Diurno	0	0	0	0	0	0	35	0	 252.000 	 1.342.000 	4	Tecnología	No Acreditada
I430S12C61J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	TOPOGRAFIA	Vespertino	0	0	0	0	0	0	25	0	 252.000 	 1.342.000 	4	Tecnología	No Acreditada
I430S12C75J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Diurno	0	0	0	0	0	0	24	0	 240.000 	 1.352.000 	4	Tecnología	No Acreditada
I430S12C75J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Vespertino	0	0	0	0	0	0	40	0	 240.000 	 1.352.000 	4	Tecnología	No Acreditada
I430S14C100J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	SERVICIOS TURISTICOS MENCION TURISMO AVENTURA	Diurno	0	0	0	0	0	0	0	0	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S14C131J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Diurno	0	0	0	0	0	0	188	30	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S14C131J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Vespertino	0	0	0	0	0	0	80	15	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S14C140J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	0	0	0	0	0	0	0	0	 310.000 	 1.618.000 	4	Tecnología	No Acreditada
I430S14C153J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	0	0	0	0	0	0	0	0	 235.000 	 1.296.000 	4	Tecnología	No Acreditada
I430S14C155J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	PAISAJISMO	Diurno	0	0	0	0	0	0	38	0	 255.000 	 1.988.000 	4	Arte y Arquitectura	No Acreditada
I430S14C168J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	HOTELES Y RESTAURANTES	Diurno	0	0	0	0	0	0	25	0	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S14C178J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	TURISMO MENCION VIAJES Y TURISMO	Diurno	0	0	0	0	0	0	20	0	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S14C179J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	TURISMO MENCION TURISMO AVENTURA	Diurno	0	0	0	0	0	0	35	0	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S14C42J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	0	0	0	0	0	0	30	0	 310.000 	 1.618.000 	5	Tecnología	No Acreditada
I430S14C42J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	0	0	0	0	0	0	20	0	 310.000 	 1.618.000 	5	Tecnología	No Acreditada
I430S14C51J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	0	0	0	0	0	0	40	0	 310.000 	 1.618.000 	4	Administración y Comercio	No Acreditada
I430S14C51J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	0	0	0	0	0	0	16	0	 310.000 	 1.618.000 	4	Administración y Comercio	No Acreditada
I430S14C52J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	0	0	0	0	0	0	60	0	 310.000 	 1.618.000 	4	Administración y Comercio	No Acreditada
I430S14C52J2V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	0	0	0	0	0	0	24	0	 310.000 	 1.618.000 	4	Administración y Comercio	No Acreditada
I430S14C53J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	DISEÑO EDITORIAL	Diurno	0	0	0	0	0	0	0	0	 310.000 	 1.956.000 	4	Arte y Arquitectura	No Acreditada
I430S14C99J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	SERVICIOS TURISTICOS MENCION VIAJES Y TURISMO	Diurno	0	0	0	0	0	0	0	0	 384.000 	 2.275.000 	4	Administración y Comercio	No Acreditada
I430S15C108J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ASISTENTE JURIDICO	Diurno	0	0	0	0	0	0	0	0	 186.000 	 992.000 	4	Derecho	No Acreditada
I430S15C122J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION DIALISIS	Diurno	0	0	0	0	0	0	15	15	 190.000 	 1.125.000 	1	Salud	No Acreditada
I430S15C124J1V1	CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	SOPORTE COMPUTACIONAL	Diurno	0	0	0	0	0	0	0	0	 202.000 	 1.125.000 	4	Tecnología	No Acreditada
